slug,locale,title_en,title_zh,score,confidence
spa-managers,en,Spa Managers,水疗中心经理,4,medium
special-education-teachers,zh-CN,Special Education Teachers,特殊教育教师,5,high
special-education-teachers,en,Special Education Teachers,特殊教育教师,5,high
special-education-teachers-elementary-school,zh-CN,"Special Education Teachers, Elementary School",小学特殊教育教师,5,medium
special-education-teachers-elementary-school,en,"Special Education Teachers, Elementary School",小学特殊教育教师,5,medium
special-education-teachers-kindergarten,zh-CN,"Special Education Teachers, Kindergarten",幼儿园特殊教育教师,5,medium
special-education-teachers-kindergarten,en,"Special Education Teachers, Kindergarten",幼儿园特殊教育教师,5,medium
special-education-teachers-middle-school,zh-CN,"Special Education Teachers, Middle School",初中特殊教育教师,5,medium
special-education-teachers-middle-school,en,"Special Education Teachers, Middle School",初中特殊教育教师,5,medium
special-education-teachers-preschool,zh-CN,"Special Education Teachers, Preschool",学前特殊教育教师,5,medium
special-education-teachers-preschool,en,"Special Education Teachers, Preschool",学前特殊教育教师,5,medium
special-education-teachers-secondary-school,zh-CN,"Special Education Teachers, Secondary School",高中特殊教育教师,5,medium
special-education-teachers-secondary-school,en,"Special Education Teachers, Secondary School",高中特殊教育教师,5,medium
multimedia-artists-and-animators,zh-CN,Special Effects Artists And Animators,特效艺术家与动画师,7,medium
multimedia-artists-and-animators,en,Special Effects Artists And Animators,特效艺术家与动画师,7,medium
special-forces,zh-CN,Special Forces,特种部队成员,3,medium
special-forces,en,Special Forces,特种部队成员,3,medium
special-forces-officers,zh-CN,Special Forces Officers,特种部队军官,3,high
special-forces-officers,en,Special Forces Officers,特种部队军官,3,high
speech-language-pathology-assistants,zh-CN,Speech Language Pathology Assistants,言语语言病理助理,5,medium
speech-language-pathology-assistants,en,Speech Language Pathology Assistants,言语语言病理助理,5,medium
speech-language-pathologists,zh-CN,Speech Language Pathologists,言语语言病理师,5,high
speech-language-pathologists,en,Speech Language Pathologists,言语语言病理师,5,high
sports-medicine-physicians,zh-CN,Sports Medicine Physicians,运动医学医师,5,medium
sports-medicine-physicians,en,Sports Medicine Physicians,运动医学医师,5,medium
stationary-engineers-and-boiler-operators,zh-CN,Stationary Engineers And Boiler Operators,固定设备工程师与锅炉操作员,5,medium
stationary-engineers-and-boiler-operators,en,Stationary Engineers And Boiler Operators,固定设备工程师与锅炉操作员,5,medium
statistical-assistants,zh-CN,Statistical Assistants,统计助理,7,medium
statistical-assistants,en,Statistical Assistants,统计助理,7,medium
statisticians,zh-CN,Statisticians,统计师,7,high
statisticians,en,Statisticians,统计师,7,high
stockers-and-order-fillers,zh-CN,Stockers And Order Fillers,补货与订单拣货员,6,medium
stockers-and-order-fillers,en,Stockers And Order Fillers,补货与订单拣货员,6,medium
stone-cutters-and-carvers-manufacturing,zh-CN,"Stone Cutters And Carvers, Manufacturing",制造业石材切割与雕刻工,4,medium
stone-cutters-and-carvers-manufacturing,en,"Stone Cutters And Carvers, Manufacturing",制造业石材切割与雕刻工,4,medium
stonemasons,zh-CN,Stonemasons,石匠,4,medium
stonemasons,en,Stonemasons,石匠,4,medium
structural-metal-fabricators-and-fitters,zh-CN,Structural Metal Fabricators And Fitters,结构金属制造工与装配工,4,medium
structural-metal-fabricators-and-fitters,en,Structural Metal Fabricators And Fitters,结构金属制造工与装配工,4,medium
substance-abuse-and-behavioral-disorder-counselors,zh-CN,Substance Abuse And Behavioral Disorder Counselors,物质滥用与行为障碍咨询师,5,medium
substance-abuse-and-behavioral-disorder-counselors,en,Substance Abuse And Behavioral Disorder Counselors,物质滥用与行为障碍咨询师,5,medium
substance-abuse-behavioral-disorder-and-mental-health-counselors,zh-CN,"Substance Abuse, Behavioral Disorder, And Mental Health Counselors",物质滥用、行为障碍与心理健康咨询师,5,high
substance-abuse-behavioral-disorder-and-mental-health-counselors,en,"Substance Abuse, Behavioral Disorder, And Mental Health Counselors",物质滥用、行为障碍与心理健康咨询师,5,high
substitute-teachers-short-term,zh-CN,"Substitute Teachers, Short Term",短期代课教师,5,high
substitute-teachers-short-term,en,"Substitute Teachers, Short Term",短期代课教师,5,high
subway-and-streetcar-operators,zh-CN,Subway And Streetcar Operators,地铁与有轨电车驾驶员,4,high
subway-and-streetcar-operators,en,Subway And Streetcar Operators,地铁与有轨电车驾驶员,4,high
supply-chain-managers,zh-CN,Supply Chain Managers,供应链经理,7,high
supply-chain-managers,en,Supply Chain Managers,供应链经理,7,high
surgical-assistants,zh-CN,Surgical Assistants,手术助理,5,high
surgical-assistants,en,Surgical Assistants,手术助理,5,high
surgical-technologists,zh-CN,Surgical Technologists,手术技师,5,medium
surgical-technologists,en,Surgical Technologists,手术技师,5,medium
survey-researchers,zh-CN,Survey Researchers,调查研究员,7,medium
survey-researchers,en,Survey Researchers,调查研究员,7,medium
surveying-and-mapping-technicians,zh-CN,Surveying And Mapping Technicians,测量与制图技术员,7,medium
surveying-and-mapping-technicians,en,Surveying And Mapping Technicians,测量与制图技术员,7,medium
surveyors,zh-CN,Surveyors,测量师,7,high
surveyors,en,Surveyors,测量师,7,high
sustainability-specialists,zh-CN,Sustainability Specialists,可持续发展专员,7,medium
sustainability-specialists,en,Sustainability Specialists,可持续发展专员,7,medium
switchboard-operators-including-answering-service,zh-CN,"Switchboard Operators, Including Answering Service",总机接线员（含应答服务）,6,medium
switchboard-operators-including-answering-service,en,"Switchboard Operators, Including Answering Service",总机接线员（含应答服务）,6,medium
tailors-dressmakers-and-custom-sewers,zh-CN,"Tailors, Dressmakers, And Custom Sewers",裁缝、服装师与定制缝纫工,4,medium
tailors-dressmakers-and-custom-sewers,en,"Tailors, Dressmakers, And Custom Sewers",裁缝、服装师与定制缝纫工,4,medium
talent-directors,zh-CN,Talent Directors,选角与艺人总监,7,medium
talent-directors,en,Talent Directors,选角与艺人总监,7,medium
tank-car-truck-and-ship-loaders,zh-CN,"Tank Car, Truck, And Ship Loaders",罐车、卡车与船舶装载员,7,medium
tank-car-truck-and-ship-loaders,en,"Tank Car, Truck, And Ship Loaders",罐车、卡车与船舶装载员,7,medium
tapers,zh-CN,Tapers,石膏板接缝处理工,4,medium
tapers,en,Tapers,石膏板接缝处理工,4,medium
tax-examiners-and-collectors-and-revenue-agents,zh-CN,"Tax Examiners And Collectors, And Revenue Agents",税务审查、征收与税务代理人员,7,high
tax-examiners-and-collectors-and-revenue-agents,en,"Tax Examiners And Collectors, And Revenue Agents",税务审查、征收与税务代理人员,7,high
tax-preparers,zh-CN,Tax Preparers,税务申报员,7,medium
tax-preparers,en,Tax Preparers,税务申报员,7,medium
taxi-drivers,zh-CN,Taxi Drivers,出租车司机,4,medium
taxi-drivers,en,Taxi Drivers,出租车司机,4,medium
taxi-drivers-and-chauffeurs,zh-CN,"Taxi Drivers, Shuttle Drivers, And Chauffeurs",出租车、接驳车司机与专职司机,4,medium
taxi-drivers-and-chauffeurs,en,"Taxi Drivers, Shuttle Drivers, And Chauffeurs",出租车、接驳车司机与专职司机,4,medium
teacher-assistants,zh-CN,"Teaching Assistants, Except Postsecondary",教师助理（不含高等教育）,5,medium
teacher-assistants,en,"Teaching Assistants, Except Postsecondary",教师助理（不含高等教育）,5,medium
teaching-assistants-postsecondary,zh-CN,"Teaching Assistants, Postsecondary",高校教学助理,5,medium
teaching-assistants-postsecondary,en,"Teaching Assistants, Postsecondary",高校教学助理,5,medium
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,zh-CN,"Teaching Assistants, Preschool, Elementary, Middle, And Secondary School, Except Special Education",学前至中小学教学助理（不含特殊教育）,5,medium
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,en,"Teaching Assistants, Preschool, Elementary, Middle, And Secondary School, Except Special Education",学前至中小学教学助理（不含特殊教育）,5,medium
teaching-assistants-special-education,zh-CN,"Teaching Assistants, Special Education",特殊教育教学助理,5,medium
teaching-assistants-special-education,en,"Teaching Assistants, Special Education",特殊教育教学助理,5,medium
team-assemblers,zh-CN,Team Assemblers,团队装配工,4,medium
team-assemblers,en,Team Assemblers,团队装配工,4,medium
technical-writers,zh-CN,Technical writers,技术写作者,8,high
technical-writers,en,Technical writers,技术写作者,8,high
telecommunications-engineering-specialists,zh-CN,Telecommunications Engineering Specialists,通信工程专员,8,medium
telecommunications-engineering-specialists,en,Telecommunications Engineering Specialists,通信工程专员,8,medium
telecommunications-line-installers-and-repairers,zh-CN,Telecommunications Line Installers And Repairers,通信线路安装与维修工,8,high
telecommunications-line-installers-and-repairers,en,Telecommunications Line Installers And Repairers,通信线路安装与维修工,8,high
telecommunications-equipment-installers-and-repairers-except-line-installers,zh-CN,"Telecommunications Equipment Installers And Repairers, Except Line Installers",通信设备安装与维修工（不含线路）,8,medium
telecommunications-equipment-installers-and-repairers-except-line-installers,en,"Telecommunications Equipment Installers And Repairers, Except Line Installers",通信设备安装与维修工（不含线路）,8,medium
telemarketers,zh-CN,Telemarketers,电话销售员,6,medium
telemarketers,en,Telemarketers,电话销售员,6,medium
telephone-operators,zh-CN,Telephone Operators,电话接线员,6,medium
telephone-operators,en,Telephone Operators,电话接线员,6,medium
tellers,zh-CN,Tellers,银行柜员,7,medium
tellers,en,Tellers,银行柜员,7,medium
terrazzo-workers-and-finishers,zh-CN,Terrazzo Workers And Finishers,水磨石工与修整工,4,medium
terrazzo-workers-and-finishers,en,Terrazzo Workers And Finishers,水磨石工与修整工,4,medium
textile-bleaching-and-dyeing-machine-operators-and-tenders,zh-CN,Textile Bleaching And Dyeing Machine Operators And Tenders,纺织漂白与染色机器操作员,4,medium
textile-bleaching-and-dyeing-machine-operators-and-tenders,en,Textile Bleaching And Dyeing Machine Operators And Tenders,纺织漂白与染色机器操作员,4,medium
textile-cutting-machine-setters-operators-and-tenders,zh-CN,"Textile Cutting Machine Setters, Operators, And Tenders",纺织裁剪机器设置与操作员,4,medium
textile-cutting-machine-setters-operators-and-tenders,en,"Textile Cutting Machine Setters, Operators, And Tenders",纺织裁剪机器设置与操作员,4,medium
textile-knitting-and-weaving-machine-setters-operators-and-tenders,zh-CN,"Textile Knitting And Weaving Machine Setters, Operators, And Tenders",纺织针织与织造机器设置与操作员,4,medium
textile-knitting-and-weaving-machine-setters-operators-and-tenders,en,"Textile Knitting And Weaving Machine Setters, Operators, And Tenders",纺织针织与织造机器设置与操作员,4,medium
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,zh-CN,"Textile Winding, Twisting, And Drawing Out Machine Setters, Operators, And Tenders",纺织络筒、加捻与牵伸机器设置与操作员,4,medium
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,en,"Textile Winding, Twisting, And Drawing Out Machine Setters, Operators, And Tenders",纺织络筒、加捻与牵伸机器设置与操作员,4,medium
tile-and-stone-setters,zh-CN,Tile And Stone Setters,瓷砖和石材铺设工,4,medium
tile-and-stone-setters,en,Tile And Stone Setters,瓷砖和石材铺设工,4,medium
timing-device-assemblers-and-adjusters,zh-CN,Timing Device Assemblers And Adjusters,计时装置装配与调校工,4,medium
timing-device-assemblers-and-adjusters,en,Timing Device Assemblers And Adjusters,计时装置装配与调校工,4,medium
tire-builders,zh-CN,Tire Builders,轮胎制造工,4,medium
tire-builders,en,Tire Builders,轮胎制造工,4,medium
tire-repairers-and-changers,zh-CN,Tire Repairers And Changers,轮胎修理与更换工,4,medium
