market,source_sheet,authority_source,authority_code,source_title_zh,suggested_title_en,translation_status,action,matched_current_slug,matched_current_title_zh,matched_current_title_en,match_score,major_code,major_name_zh,release_year,release_status,marker,marker_meaning,definition,source_url,review_notes,source_title_en,suggested_title_zh
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-07,铁路电源工,Railway 电 源 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路电源工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-03-01,航空通信导航监视员,Aviation 通 信 导 航 监 视 worker,machine_assisted_rule_review,create,,,,0.381,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空通信导航监视员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-03-02,民航机场专用设备机务员,民 航 机 场 专 用 设 备 机 务 worker,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,民航机场专用设备机务员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-03-03,航空油料员,Aviation 油 料 worker,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空油料员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-04-01,船舶甲板设备操作工,Ship 甲 板 设 备 操 作 工,machine_assisted_rule_review,create,,,,0.421,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船舶甲板设备操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-04-02,船舶机舱设备操作工,Ship 机 舱 设 备 操 作 工,machine_assisted_rule_review,create,,,,0.421,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船舶机舱设备操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-04-03,船闸及升船机运管员,船 闸 及 升 船 机 运 管 worker,machine_assisted_rule_review,create,,,,0.300,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船闸及升船机运管员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-04-04,潜水员,潜 水 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,潜水员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-05-01,起重装卸机械操作工,起 重 装 卸 mechanical 操 作 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,起重装卸机械操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-05-02,起重工,起 重 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,起重工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-05-03,输送机操作工,输 送 机 操 作 工,machine_assisted_rule_review,create,,,,0.462,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,输送机操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-05-04,索道运输机械操作工,索 道 运 输 mechanical 操 作 工,machine_assisted_rule_review,create,,,,0.556,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,索道运输机械操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-05-05,挖掘铲运和桩工机械司机,挖 掘 铲 运 和 桩 工 mechanical 司 机,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,挖掘铲运和桩工机械司机
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-01,设备点检员,设 备 点 检 worker,machine_assisted_rule_review,create,,,,0.462,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,设备点检员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-02,机修钳工,机 修 钳 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机修钳工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-03,电工,Electricians,from_existing_match,skip,electricians,电工,Electricians,1.000,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,,,电工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-04,仪器仪表维修工,仪 器 仪 表 维 修 工,machine_assisted_rule_review,create,,,,0.353,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,仪器仪表维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-05,锅炉设备检修工,锅 炉 设 备 检 修 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,锅炉设备检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-06,汽轮机和水轮机检修工,汽 轮 机 和 水 轮 机 检 修 工,machine_assisted_rule_review,create,,,,0.300,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,汽轮机和水轮机检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-07,电机检修工,电 机 检 修 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电机检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-08,变电设备检修工,变 电 设 备 检 修 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,变电设备检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-09,工程机械维修工,工 程 mechanical 维 修 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工程机械维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-01-10,机电设备维修工,机 电 设 备 维 修 工,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机电设备维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-02-01,船舶修理工,Ship 修 理 工,machine_assisted_rule_review,create,,,,0.375,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船舶修理工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-02-02,航空器机械维护员,Aviation 器 mechanical 维 护 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空器机械维护员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-02-03,航空器部件修理工,Aviation 器 部 件 修 理 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空器部件修理工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-02-04,航空发动机修理工,Aviation 发 动 机 修 理 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空发动机修理工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-02-05,航空器外场维护员,Aviation 器 外 场 维 护 worker,machine_assisted_rule_review,create,,,,0.429,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空器外场维护员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-01,化学检验员,化 学 inspector,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,化学检验员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-02,物理性能检验员,物 理 性 能 inspector,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,物理性能检验员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-03,生化检验员,生 化 inspector,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,生化检验员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-04,无损检测员,无 损 tester,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,无损检测员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-05,质检员,质 检 worker,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,质检员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-03-06,试验员,试 验 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,试验员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-04-00,称重计量工,称 重 计 量 工,machine_assisted_rule_review,create,,,,0.308,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,称重计量工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-05-00,包装工,包 装 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,包装工
CN,China_2026_Directory,china_occupation_directory_2026,6-31-06-00,安全员,安 全 worker,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,安全员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-07-01,工业机器人系统运维员,工 业 机 器 人 系 统 运 维 worker,machine_assisted_rule_review,create,,,,0.381,6,生产制造及有关人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业机器人系统运维员
CN,China_2026_Directory,china_occupation_directory_2026,6-31-07-02,工业视觉系统运维员,工 业 视 觉 系 统 运 维 worker,machine_assisted_rule_review,create,,,,0.316,6,生产制造及有关人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业视觉系统运维员
