market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",,needs_translation,create,,,,0.594,53-0000,Transportation and Material Moving Occupations,53-5000,Water Transportation Workers,53-5020,Ship and Boat Captains and Operators,53-5021,"Captains, Mates, and Pilots of Water Vessels","Command or supervise operations of ships and water vessels, such as tugboats and ferryboats. Required to hold license issued by U.S. Coast Guard.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Captains, Mates, and Pilots of Water Vessels"
US,US_English_Directory,onet_soc_2019,53-5022.00,Motorboat Operators,操作员,machine_assisted_rule_review,create,,,,0.562,53-0000,Transportation and Material Moving Occupations,53-5000,Water Transportation Workers,53-5020,Ship and Boat Captains and Operators,53-5022,Motorboat Operators,Operate small motor-driven boats. May assist in navigational activities.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Motorboat Operators
US,US_English_Directory,onet_soc_2019,53-5031.00,Ship Engineers,工程师,machine_assisted_rule_review,create,,,,0.759,53-0000,Transportation and Material Moving Occupations,53-5000,Water Transportation Workers,53-5030,Ship Engineers,53-5031,Ship Engineers,"Supervise and coordinate activities of crew engaged in operating and maintaining engines, boilers, deck machinery, and electrical, sanitary, and refrigeration equipment aboard ship.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Ship Engineers
US,US_English_Directory,onet_soc_2019,53-6011.00,Bridge and Lock Tenders,,needs_translation,create,,,,0.593,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6010,Bridge and Lock Tenders,53-6011,Bridge and Lock Tenders,"Operate and tend bridges, canal locks, and lighthouses to permit marine passage on inland waterways, near shores, and at danger points in waterway passages. May supervise such operations. Includes drawbridge operators, lock operators, and slip bridge operators.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Bridge and Lock Tenders
US,US_English_Directory,onet_soc_2019,53-6021.00,Parking Attendants,,needs_translation,create,,,,0.743,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6020,Parking Attendants,53-6021,Parking Attendants,Park vehicles or issue tickets for customers in a parking lot or garage. May park or tend vehicles in environments such as a car dealership or rental car facility. May collect fee.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Parking Attendants
US,US_English_Directory,onet_soc_2019,53-6031.00,Automotive and Watercraft Service Attendants,,needs_translation,create,,,,0.591,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6030,Transportation Service Attendants,53-6031,Automotive and Watercraft Service Attendants,"Service automobiles, buses, trucks, boats, and other automotive or marine vehicles with fuel, lubricants, and accessories. Collect payment for services and supplies. May lubricate vehicle, change motor oil, refill antifreeze, or replace lights or other accessories, such as windshield wiper blades or fan belts. May repair or replace tires.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Automotive and Watercraft Service Attendants
US,US_English_Directory,onet_soc_2019,53-6032.00,Aircraft Service Attendants,,needs_translation,create,,,,0.591,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6030,Transportation Service Attendants,53-6032,Aircraft Service Attendants,"Service aircraft with fuel. May de-ice aircraft, refill water and cooling agents, empty sewage tanks, service air and oxygen systems, or clean and polish exterior.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Aircraft Service Attendants
US,US_English_Directory,onet_soc_2019,53-6041.00,Traffic Technicians,技术员,machine_assisted_rule_review,create,,,,0.769,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6040,Traffic Technicians,53-6041,Traffic Technicians,"Conduct field studies to determine traffic volume, speed, effectiveness of signals, adequacy of lighting, and other factors influencing traffic conditions, under direction of traffic engineer.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Traffic Technicians
US,US_English_Directory,onet_soc_2019,53-6051.00,Transportation Inspectors,运输,machine_assisted_rule_review,create,,,,0.679,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6050,Transportation Inspectors,53-6051,Transportation Inspectors,"Inspect equipment or goods in connection with the safe transport of cargo or people. Includes rail transportation inspectors, such as freight inspectors, rail inspectors, and other inspectors of transportation vehicles not elsewhere classified.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Transportation Inspectors
US,US_English_Directory,onet_soc_2019,53-6051.01,Aviation Inspectors,,needs_translation,create,,,,0.711,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6050,Transportation Inspectors,53-6051,Transportation Inspectors,"Inspect aircraft, maintenance procedures, air navigational aids, air traffic controls, and communications equipment to ensure conformance with Federal safety regulations.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Aviation Inspectors
US,US_English_Directory,onet_soc_2019,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",运输,machine_assisted_rule_review,create,,,,0.471,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6050,Transportation Inspectors,53-6051,Transportation Inspectors,"Inspect and monitor transportation equipment, vehicles, or systems to ensure compliance with regulations and safety standards.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
US,US_English_Directory,onet_soc_2019,53-6061.00,Passenger Attendants,,needs_translation,create,,,,0.649,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6060,Passenger Attendants,53-6061,Passenger Attendants,"Provide services to ensure the safety of passengers aboard ships, buses, trains, or within the station or terminal. Perform duties such as explaining the use of safety equipment, serving meals or beverages, or answering questions related to travel.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Passenger Attendants
US,US_English_Directory,onet_soc_2019,53-6099.00,"Transportation Workers, All Other",运输工人,machine_assisted_rule_review,create,,,,0.733,53-0000,Transportation and Material Moving Occupations,53-6000,Other Transportation Workers,53-6090,Miscellaneous Transportation Workers,53-6099,"Transportation Workers, All Other",All transportation workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Transportation Workers, All Other"
US,US_English_Directory,onet_soc_2019,53-7011.00,Conveyor Operators and Tenders,操作员,machine_assisted_rule_review,create,,,,0.545,53-0000,Transportation and Material Moving Occupations,53-7000,Material Moving Workers,53-7010,Conveyor Operators and Tenders,53-7011,Conveyor Operators and Tenders,"Control or tend conveyors or conveyor systems that move materials or products to and from stockpiles, processing stations, departments, or vehicles. May control speed and routing of materials or products.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Conveyor Operators and Tenders
US,US_English_Directory,onet_soc_2019,53-7021.00,Crane and Tower Operators,操作员,machine_assisted_rule_review,create,,,,0.636,53-0000,Transportation and Material Moving Occupations,53-7000,Material Moving Workers,53-7020,Crane and Tower Operators,53-7021,Crane and Tower Operators,"Operate mechanical boom and cable or tower and cable equipment to lift and move materials, machines, or products in many directions.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Crane and Tower Operators
US,US_English_Directory,onet_soc_2019,53-7031.00,Dredge Operators,操作员,machine_assisted_rule_review,create,,,,0.621,53-0000,Transportation and Material Moving Occupations,53-7000,Material Moving Workers,53-7030,Dredge Operators,53-7031,Dredge Operators,"Operate dredge to remove sand, gravel, or other materials in order to excavate and maintain navigable channels in waterways.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Dredge Operators
US,US_English_Directory,onet_soc_2019,53-7041.00,Hoist and Winch Operators,操作员,machine_assisted_rule_review,create,,,,0.571,53-0000,Transportation and Material Moving Occupations,53-7000,Material Moving Workers,53-7040,Hoist and Winch Operators,53-7041,Hoist and Winch Operators,Operate or tend hoists or winches to lift and pull loads using power-operated cable equipment.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Hoist and Winch Operators
US,US_English_Directory,onet_soc_2019,53-7051.00,Industrial Truck and Tractor Operators,操作员,machine_assisted_rule_review,create,,,,0.618,53-0000,Transportation and Material Moving Occupations,53-7000,Material Moving Workers,53-7050,Industrial Truck and Tractor Operators,53-7051,Industrial Truck and Tractor Operators,"Operate industrial trucks or tractors equipped to move materials around a warehouse, storage yard, factory, construction site, or similar location.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Industrial Truck and Tractor Operators
