slug,locale,candidate_index,anchor_candidate,candidate_only,runtime_approved
postal-service-workers,zh-CN,1,邮政服务人员职业介绍,true,false
postal-service-workers,zh-CN,2,邮政服务人员技能与入行路径,true,false
postal-service-workers,zh-CN,3,邮政服务人员AI 影响与职业匹配,true,false
postal-service-workers,en,1,Postal Service Workers career overview,true,false
postal-service-workers,en,2,Postal Service Workers skills and entry path,true,false
postal-service-workers,en,3,Postal Service Workers AI impact and fit,true,false
postmasters-and-mail-superintendents,zh-CN,1,邮政局长邮件主管职业介绍,true,false
postmasters-and-mail-superintendents,zh-CN,2,邮政局长邮件主管技能与入行路径,true,false
postmasters-and-mail-superintendents,zh-CN,3,邮政局长邮件主管AI 影响与职业匹配,true,false
postmasters-and-mail-superintendents,en,1,Postmasters And Mail Superintendents career overview,true,false
postmasters-and-mail-superintendents,en,2,Postmasters And Mail Superintendents skills and entry path,true,false
postmasters-and-mail-superintendents,en,3,Postmasters And Mail Superintendents AI impact and fit,true,false
postsecondary-education-administrators,zh-CN,1,高等教育行政管理者职业介绍,true,false
postsecondary-education-administrators,zh-CN,2,高等教育行政管理者技能与入行路径,true,false
postsecondary-education-administrators,zh-CN,3,高等教育行政管理者AI 影响与职业匹配,true,false
postsecondary-education-administrators,en,1,"Education Administrators, Postsecondary career overview",true,false
postsecondary-education-administrators,en,2,"Education Administrators, Postsecondary skills and entry path",true,false
postsecondary-education-administrators,en,3,"Education Administrators, Postsecondary AI impact and fit",true,false
postsecondary-teachers,zh-CN,1,高等教育教师职业介绍,true,false
postsecondary-teachers,zh-CN,2,高等教育教师技能与入行路径,true,false
postsecondary-teachers,zh-CN,3,高等教育教师AI 影响与职业匹配,true,false
postsecondary-teachers,en,1,Postsecondary Teachers career overview,true,false
postsecondary-teachers,en,2,Postsecondary Teachers skills and entry path,true,false
postsecondary-teachers,en,3,Postsecondary Teachers AI impact and fit,true,false
potters-manufacturing,zh-CN,1,陶器制造工职业介绍,true,false
potters-manufacturing,zh-CN,2,陶器制造工技能与入行路径,true,false
potters-manufacturing,zh-CN,3,陶器制造工AI 影响与职业匹配,true,false
potters-manufacturing,en,1,"Potters, Manufacturing career overview",true,false
potters-manufacturing,en,2,"Potters, Manufacturing skills and entry path",true,false
potters-manufacturing,en,3,"Potters, Manufacturing AI impact and fit",true,false
pourers-and-casters-metal,zh-CN,1,铸造工、金属职业介绍,true,false
pourers-and-casters-metal,zh-CN,2,铸造工、金属技能与入行路径,true,false
pourers-and-casters-metal,zh-CN,3,铸造工、金属AI 影响与职业匹配,true,false
pourers-and-casters-metal,en,1,"Pourers And Casters, Metal career overview",true,false
pourers-and-casters-metal,en,2,"Pourers And Casters, Metal skills and entry path",true,false
pourers-and-casters-metal,en,3,"Pourers And Casters, Metal AI impact and fit",true,false
power-distributors-and-dispatchers,zh-CN,1,电力调度分配员调度员职业介绍,true,false
power-distributors-and-dispatchers,zh-CN,2,电力调度分配员调度员技能与入行路径,true,false
power-distributors-and-dispatchers,zh-CN,3,电力调度分配员调度员AI 影响与职业匹配,true,false
power-distributors-and-dispatchers,en,1,Power Distributors And Dispatchers career overview,true,false
power-distributors-and-dispatchers,en,2,Power Distributors And Dispatchers skills and entry path,true,false
power-distributors-and-dispatchers,en,3,Power Distributors And Dispatchers AI impact and fit,true,false
power-plant-operators,zh-CN,1,电力操作员职业介绍,true,false
power-plant-operators,zh-CN,2,电力操作员技能与入行路径,true,false
power-plant-operators,zh-CN,3,电力操作员AI 影响与职业匹配,true,false
power-plant-operators,en,1,Power Plant Operators career overview,true,false
power-plant-operators,en,2,Power Plant Operators skills and entry path,true,false
power-plant-operators,en,3,Power Plant Operators AI impact and fit,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,1,发电厂操作、配电与调度人员职业介绍,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,2,发电厂操作、配电与调度人员技能与入行路径,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,3,发电厂操作、配电与调度人员AI 影响与职业匹配,true,false
power-plant-operators-distributors-and-dispatchers,en,1,"Power Plant Operators, Distributors, And Dispatchers career overview",true,false
power-plant-operators-distributors-and-dispatchers,en,2,"Power Plant Operators, Distributors, And Dispatchers skills and entry path",true,false
power-plant-operators-distributors-and-dispatchers,en,3,"Power Plant Operators, Distributors, And Dispatchers AI impact and fit",true,false
precision-agriculture-technicians,zh-CN,1,精准农业技术员职业介绍,true,false
precision-agriculture-technicians,zh-CN,2,精准农业技术员技能与入行路径,true,false
precision-agriculture-technicians,zh-CN,3,精准农业技术员AI 影响与职业匹配,true,false
precision-agriculture-technicians,en,1,Precision Agriculture Technicians career overview,true,false
precision-agriculture-technicians,en,2,Precision Agriculture Technicians skills and entry path,true,false
precision-agriculture-technicians,en,3,Precision Agriculture Technicians AI impact and fit,true,false
prepress-technicians-and-workers,zh-CN,1,技术员工人职业介绍,true,false
prepress-technicians-and-workers,zh-CN,2,技术员工人技能与入行路径,true,false
prepress-technicians-and-workers,zh-CN,3,技术员工人AI 影响与职业匹配,true,false
prepress-technicians-and-workers,en,1,Prepress Technicians And Workers career overview,true,false
prepress-technicians-and-workers,en,2,Prepress Technicians And Workers skills and entry path,true,false
prepress-technicians-and-workers,en,3,Prepress Technicians And Workers AI impact and fit,true,false
preschool-and-childcare-center-directors,zh-CN,1,学前教育与托育机构管理者职业介绍,true,false
preschool-and-childcare-center-directors,zh-CN,2,学前教育与托育机构管理者技能与入行路径,true,false
preschool-and-childcare-center-directors,zh-CN,3,学前教育与托育机构管理者AI 影响与职业匹配,true,false
preschool-and-childcare-center-directors,en,1,"Education And Childcare Administrators, Preschool And Daycare career overview",true,false
preschool-and-childcare-center-directors,en,2,"Education And Childcare Administrators, Preschool And Daycare skills and entry path",true,false
preschool-and-childcare-center-directors,en,3,"Education And Childcare Administrators, Preschool And Daycare AI impact and fit",true,false
preschool-teachers,zh-CN,1,学前教育教师（不含特殊教育）职业介绍,true,false
preschool-teachers,zh-CN,2,学前教育教师（不含特殊教育）技能与入行路径,true,false
preschool-teachers,zh-CN,3,学前教育教师（不含特殊教育）AI 影响与职业匹配,true,false
preschool-teachers,en,1,"Preschool Teachers, Except Special Education career overview",true,false
preschool-teachers,en,2,"Preschool Teachers, Except Special Education skills and entry path",true,false
preschool-teachers,en,3,"Preschool Teachers, Except Special Education AI impact and fit",true,false
preschool-teachers-except-special-education,zh-CN,1,教育教师职业介绍,true,false
preschool-teachers-except-special-education,zh-CN,2,教育教师技能与入行路径,true,false
preschool-teachers-except-special-education,zh-CN,3,教育教师AI 影响与职业匹配,true,false
preschool-teachers-except-special-education,en,1,"Preschool Teachers, Except Special Education career overview",true,false
preschool-teachers-except-special-education,en,2,"Preschool Teachers, Except Special Education skills and entry path",true,false
preschool-teachers-except-special-education,en,3,"Preschool Teachers, Except Special Education AI impact and fit",true,false
pressers-textile-garment-and-related-materials,zh-CN,1,熨烫工、纺织、服装、材料职业介绍,true,false
pressers-textile-garment-and-related-materials,zh-CN,2,熨烫工、纺织、服装、材料技能与入行路径,true,false
pressers-textile-garment-and-related-materials,zh-CN,3,熨烫工、纺织、服装、材料AI 影响与职业匹配,true,false
pressers-textile-garment-and-related-materials,en,1,"Pressers, Textile, Garment, And Related Materials career overview",true,false
pressers-textile-garment-and-related-materials,en,2,"Pressers, Textile, Garment, And Related Materials skills and entry path",true,false
pressers-textile-garment-and-related-materials,en,3,"Pressers, Textile, Garment, And Related Materials AI impact and fit",true,false
preventive-medicine-physicians,zh-CN,1,预防医学医师职业介绍,true,false
preventive-medicine-physicians,zh-CN,2,预防医学医师技能与入行路径,true,false
preventive-medicine-physicians,zh-CN,3,预防医学医师AI 影响与职业匹配,true,false
preventive-medicine-physicians,en,1,Preventive Medicine Physicians career overview,true,false
preventive-medicine-physicians,en,2,Preventive Medicine Physicians skills and entry path,true,false
preventive-medicine-physicians,en,3,Preventive Medicine Physicians AI impact and fit,true,false
print-binding-and-finishing-workers,zh-CN,1,工人职业介绍,true,false
print-binding-and-finishing-workers,zh-CN,2,工人技能与入行路径,true,false
print-binding-and-finishing-workers,zh-CN,3,工人AI 影响与职业匹配,true,false
print-binding-and-finishing-workers,en,1,Print Binding And Finishing Workers career overview,true,false
print-binding-and-finishing-workers,en,2,Print Binding And Finishing Workers skills and entry path,true,false
print-binding-and-finishing-workers,en,3,Print Binding And Finishing Workers AI impact and fit,true,false
printing-press-operators,zh-CN,1,印刷机操作员职业介绍,true,false
printing-press-operators,zh-CN,2,印刷机操作员技能与入行路径,true,false
printing-press-operators,zh-CN,3,印刷机操作员AI 影响与职业匹配,true,false
printing-press-operators,en,1,Printing Press Operators career overview,true,false
printing-press-operators,en,2,Printing Press Operators skills and entry path,true,false
printing-press-operators,en,3,Printing Press Operators AI impact and fit,true,false
private-detectives-and-investigators,zh-CN,1,私家侦探与调查员职业介绍,true,false
private-detectives-and-investigators,zh-CN,2,私家侦探与调查员技能与入行路径,true,false
private-detectives-and-investigators,zh-CN,3,私家侦探与调查员AI 影响与职业匹配,true,false
private-detectives-and-investigators,en,1,Private Detectives And Investigators career overview,true,false
private-detectives-and-investigators,en,2,Private Detectives And Investigators skills and entry path,true,false
private-detectives-and-investigators,en,3,Private Detectives And Investigators AI impact and fit,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,1,缓刑官与惩教治疗专员职业介绍,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,2,缓刑官与惩教治疗专员技能与入行路径,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,3,缓刑官与惩教治疗专员AI 影响与职业匹配,true,false
probation-officers-and-correctional-treatment-specialists,en,1,Probation Officers And Correctional Treatment Specialists career overview,true,false
probation-officers-and-correctional-treatment-specialists,en,2,Probation Officers And Correctional Treatment Specialists skills and entry path,true,false
probation-officers-and-correctional-treatment-specialists,en,3,Probation Officers And Correctional Treatment Specialists AI impact and fit,true,false
procurement-clerks,zh-CN,1,采购文员职业介绍,true,false
procurement-clerks,zh-CN,2,采购文员技能与入行路径,true,false
procurement-clerks,zh-CN,3,采购文员AI 影响与职业匹配,true,false
procurement-clerks,en,1,Procurement Clerks career overview,true,false
procurement-clerks,en,2,Procurement Clerks skills and entry path,true,false
procurement-clerks,en,3,Procurement Clerks AI impact and fit,true,false
