seed_ordinal,slug,locale,title_en,title_zh,primary_detected_intent,secondary_detected_intents,what-is,salary,career-path,skills,AI-impact,fit,adjacent,education,certification,page_status,api_status,h1,title,description_present,faq_signal_count,source_signal_count
932,special-education-teachers-kindergarten,zh-CN,"Special Education Teachers, Kindergarten",教育教师,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
932,special-education-teachers-kindergarten,en,"Special Education Teachers, Kindergarten",教育教师,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
933,special-education-teachers-middle-school,zh-CN,"Special Education Teachers, Middle School",教育教师,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
933,special-education-teachers-middle-school,en,"Special Education Teachers, Middle School",教育教师,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
934,special-education-teachers-preschool,zh-CN,"Special Education Teachers, Preschool",教育教师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
934,special-education-teachers-preschool,en,"Special Education Teachers, Preschool",教育教师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
935,special-education-teachers-secondary-school,zh-CN,"Special Education Teachers, Secondary School",教育教师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
935,special-education-teachers-secondary-school,en,"Special Education Teachers, Secondary School",教育教师,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
936,multimedia-artists-and-animators,zh-CN,Special Effects Artists And Animators,特效艺术家与动画师,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
936,multimedia-artists-and-animators,en,Special Effects Artists And Animators,特效艺术家与动画师,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
937,special-forces,zh-CN,Special Forces,其他职业,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
937,special-forces,en,Special Forces,其他职业,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
938,special-forces-officers,zh-CN,Special Forces Officers,特种部队军官,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
938,special-forces-officers,en,Special Forces Officers,特种部队军官,what-is,,false,false,false,false,false,false,false,false,false,0,502,,,false,0,0
939,speech-language-pathology-assistants,zh-CN,Speech Language Pathology Assistants,语言助理,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
939,speech-language-pathology-assistants,en,Speech Language Pathology Assistants,语言助理,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
940,speech-language-pathologists,zh-CN,Speech Language Pathologists,言语语言病理师,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
940,speech-language-pathologists,en,Speech Language Pathologists,言语语言病理师,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
941,sports-medicine-physicians,zh-CN,Sports Medicine Physicians,运动医学医师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
941,sports-medicine-physicians,en,Sports Medicine Physicians,运动医学医师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
942,stationary-engineers-and-boiler-operators,zh-CN,Stationary Engineers And Boiler Operators,固定设备工程师与锅炉操作员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
942,stationary-engineers-and-boiler-operators,en,Stationary Engineers And Boiler Operators,固定设备工程师与锅炉操作员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
943,statistical-assistants,zh-CN,Statistical Assistants,统计助理,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
943,statistical-assistants,en,Statistical Assistants,统计助理,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
944,statisticians,zh-CN,Statisticians,统计师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
944,statisticians,en,Statisticians,统计师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
945,stockers-and-order-fillers,zh-CN,Stockers And Order Fillers,补货与订单拣货员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
945,stockers-and-order-fillers,en,Stockers And Order Fillers,补货与订单拣货员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
946,stone-cutters-and-carvers-manufacturing,zh-CN,"Stone Cutters And Carvers, Manufacturing",石材切割工、制造,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
946,stone-cutters-and-carvers-manufacturing,en,"Stone Cutters And Carvers, Manufacturing",石材切割工、制造,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
947,stonemasons,zh-CN,Stonemasons,石匠,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
947,stonemasons,en,Stonemasons,石匠,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
948,structural-metal-fabricators-and-fitters,zh-CN,Structural Metal Fabricators And Fitters,结构金属制造工,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
948,structural-metal-fabricators-and-fitters,en,Structural Metal Fabricators And Fitters,结构金属制造工,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
949,substance-abuse-and-behavioral-disorder-counselors,zh-CN,Substance Abuse And Behavioral Disorder Counselors,物质滥用行为障碍咨询师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
949,substance-abuse-and-behavioral-disorder-counselors,en,Substance Abuse And Behavioral Disorder Counselors,物质滥用行为障碍咨询师,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
950,substance-abuse-behavioral-disorder-and-mental-health-counselors,zh-CN,"Substance Abuse, Behavioral Disorder, And Mental Health Counselors",物质滥用、行为障碍与心理健康咨询师,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
950,substance-abuse-behavioral-disorder-and-mental-health-counselors,en,"Substance Abuse, Behavioral Disorder, And Mental Health Counselors",物质滥用、行为障碍与心理健康咨询师,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
951,substitute-teachers-short-term,zh-CN,"Substitute Teachers, Short Term",教师、简餐,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
951,substitute-teachers-short-term,en,"Substitute Teachers, Short Term",教师、简餐,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
952,subway-and-streetcar-operators,zh-CN,Subway And Streetcar Operators,操作员,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
952,subway-and-streetcar-operators,en,Subway And Streetcar Operators,操作员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
953,supply-chain-managers,zh-CN,Supply Chain Managers,供应链经理,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
953,supply-chain-managers,en,Supply Chain Managers,供应链经理,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
954,surgical-assistants,zh-CN,Surgical Assistants,手术助理,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
954,surgical-assistants,en,Surgical Assistants,手术助理,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
955,surgical-technologists,zh-CN,Surgical Technologists,技术专家,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
955,surgical-technologists,en,Surgical Technologists,技术专家,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
956,survey-researchers,zh-CN,Survey Researchers,调查研究员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
956,survey-researchers,en,Survey Researchers,调查研究员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
957,surveying-and-mapping-technicians,zh-CN,Surveying And Mapping Technicians,测量与制图技术员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
957,surveying-and-mapping-technicians,en,Surveying And Mapping Technicians,测量与制图技术员,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
958,surveyors,zh-CN,Surveyors,测量师,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
958,surveyors,en,Surveyors,测量师,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
959,sustainability-specialists,zh-CN,Sustainability Specialists,可持续发展专员,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
959,sustainability-specialists,en,Sustainability Specialists,可持续发展专员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
960,switchboard-operators-including-answering-service,zh-CN,"Switchboard Operators, Including Answering Service",总机接线员（含应答服务）,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
960,switchboard-operators-including-answering-service,en,"Switchboard Operators, Including Answering Service",总机接线员（含应答服务）,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
961,tailors-dressmakers-and-custom-sewers,zh-CN,"Tailors, Dressmakers, And Custom Sewers",裁缝、定制缝纫工,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
961,tailors-dressmakers-and-custom-sewers,en,"Tailors, Dressmakers, And Custom Sewers",裁缝、定制缝纫工,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
962,talent-directors,zh-CN,Talent Directors,选角与艺人总监,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
962,talent-directors,en,Talent Directors,选角与艺人总监,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
963,tank-car-truck-and-ship-loaders,zh-CN,"Tank Car, Truck, And Ship Loaders",罐体车辆、卡车,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
963,tank-car-truck-and-ship-loaders,en,"Tank Car, Truck, And Ship Loaders",罐体车辆、卡车,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
964,tapers,zh-CN,Tapers,包扎工,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
964,tapers,en,Tapers,包扎工,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
965,tax-examiners-and-collectors-and-revenue-agents,zh-CN,"Tax Examiners And Collectors, And Revenue Agents",税务审查、征收与税务代理人员,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
965,tax-examiners-and-collectors-and-revenue-agents,en,"Tax Examiners And Collectors, And Revenue Agents",税务审查、征收与税务代理人员,what-is,,false,false,false,false,false,false,false,false,false,0,500,,,false,0,0
966,tax-preparers,zh-CN,Tax Preparers,税务申报员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
966,tax-preparers,en,Tax Preparers,税务申报员,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
967,taxi-drivers,zh-CN,Taxi Drivers,出租车司机,AI-impact,,false,false,false,false,true,false,false,false,false,404,0,,Unavailable page | FermatMind,true,0,1
967,taxi-drivers,en,Taxi Drivers,出租车司机,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
968,taxi-drivers-and-chauffeurs,zh-CN,"Taxi Drivers, Shuttle Drivers, And Chauffeurs",出租车、接驳车司机与专职司机,AI-impact,,false,false,false,false,true,false,false,false,false,404,500,,Unavailable page | FermatMind,true,0,1
