slug,locale,page_status,api_status,h1_present,title_present,description_present,faq_signal_count,source_signals,canonical_ok,noindex
special-forces,en,0,0,false,false,false,0,,false,false
special-forces-officers,zh-CN,0,0,false,false,false,0,,false,false
special-forces-officers,en,0,502,false,false,false,0,,false,false
speech-language-pathology-assistants,zh-CN,0,0,false,false,false,0,,false,false
speech-language-pathology-assistants,en,0,0,false,false,false,0,,false,false
speech-language-pathologists,zh-CN,0,500,false,false,false,0,,false,false
speech-language-pathologists,en,404,0,false,true,true,0,FermatMind,false,true
sports-medicine-physicians,zh-CN,0,0,false,false,false,0,,false,false
sports-medicine-physicians,en,0,0,false,false,false,0,,false,false
stationary-engineers-and-boiler-operators,zh-CN,0,0,false,false,false,0,,false,false
stationary-engineers-and-boiler-operators,en,404,0,false,true,true,0,FermatMind,false,true
statistical-assistants,zh-CN,404,0,false,true,true,0,FermatMind,false,true
statistical-assistants,en,404,0,false,true,true,0,FermatMind,false,true
statisticians,zh-CN,0,0,false,false,false,0,,false,false
statisticians,en,0,0,false,false,false,0,,false,false
stockers-and-order-fillers,zh-CN,0,0,false,false,false,0,,false,false
stockers-and-order-fillers,en,404,0,false,true,true,0,FermatMind,false,true
stone-cutters-and-carvers-manufacturing,zh-CN,0,0,false,false,false,0,,false,false
stone-cutters-and-carvers-manufacturing,en,404,0,false,true,true,0,FermatMind,false,true
stonemasons,zh-CN,0,0,false,false,false,0,,false,false
stonemasons,en,404,500,false,true,true,0,FermatMind,false,true
structural-metal-fabricators-and-fitters,zh-CN,404,500,false,true,true,0,FermatMind,false,true
structural-metal-fabricators-and-fitters,en,404,500,false,true,true,0,FermatMind,false,true
substance-abuse-and-behavioral-disorder-counselors,zh-CN,0,0,false,false,false,0,,false,false
substance-abuse-and-behavioral-disorder-counselors,en,0,500,false,false,false,0,,false,false
substance-abuse-behavioral-disorder-and-mental-health-counselors,zh-CN,404,0,false,true,true,0,FermatMind,false,true
substance-abuse-behavioral-disorder-and-mental-health-counselors,en,404,500,false,true,true,0,FermatMind,false,true
substitute-teachers-short-term,zh-CN,404,0,false,true,true,0,FermatMind,false,true
substitute-teachers-short-term,en,404,0,false,true,true,0,FermatMind,false,true
subway-and-streetcar-operators,zh-CN,0,500,false,false,false,0,,false,false
subway-and-streetcar-operators,en,404,0,false,true,true,0,FermatMind,false,true
supply-chain-managers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
supply-chain-managers,en,404,0,false,true,true,0,FermatMind,false,true
surgical-assistants,zh-CN,0,500,false,false,false,0,,false,false
surgical-assistants,en,0,0,false,false,false,0,,false,false
surgical-technologists,zh-CN,0,0,false,false,false,0,,false,false
surgical-technologists,en,0,0,false,false,false,0,,false,false
survey-researchers,zh-CN,0,0,false,false,false,0,,false,false
survey-researchers,en,0,0,false,false,false,0,,false,false
surveying-and-mapping-technicians,zh-CN,404,0,false,true,true,0,FermatMind,false,true
surveying-and-mapping-technicians,en,0,500,false,false,false,0,,false,false
surveyors,zh-CN,0,0,false,false,false,0,,false,false
surveyors,en,404,500,false,true,true,0,FermatMind,false,true
sustainability-specialists,zh-CN,0,0,false,false,false,0,,false,false
sustainability-specialists,en,404,0,false,true,true,0,FermatMind,false,true
switchboard-operators-including-answering-service,zh-CN,404,0,false,true,true,0,FermatMind,false,true
switchboard-operators-including-answering-service,en,0,0,false,false,false,0,,false,false
tailors-dressmakers-and-custom-sewers,zh-CN,0,0,false,false,false,0,,false,false
tailors-dressmakers-and-custom-sewers,en,0,0,false,false,false,0,,false,false
talent-directors,zh-CN,0,0,false,false,false,0,,false,false
talent-directors,en,0,0,false,false,false,0,,false,false
tank-car-truck-and-ship-loaders,zh-CN,0,0,false,false,false,0,,false,false
tank-car-truck-and-ship-loaders,en,404,500,false,true,true,0,FermatMind,false,true
tapers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
tapers,en,0,0,false,false,false,0,,false,false
tax-examiners-and-collectors-and-revenue-agents,zh-CN,404,500,false,true,true,0,FermatMind,false,true
tax-examiners-and-collectors-and-revenue-agents,en,0,500,false,false,false,0,,false,false
tax-preparers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
tax-preparers,en,404,0,false,true,true,0,FermatMind,false,true
taxi-drivers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
taxi-drivers,en,0,0,false,false,false,0,,false,false
taxi-drivers-and-chauffeurs,zh-CN,404,500,false,true,true,0,FermatMind,false,true
taxi-drivers-and-chauffeurs,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
teacher-assistants,zh-CN,404,500,false,true,true,0,FermatMind,false,true
teacher-assistants,en,404,0,false,true,true,0,FermatMind,false,true
teaching-assistants-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
teaching-assistants-postsecondary,en,0,0,false,false,false,0,,false,false
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,zh-CN,404,0,false,true,true,0,FermatMind,false,true
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,en,0,0,false,false,false,0,,false,false
teaching-assistants-special-education,zh-CN,0,0,false,false,false,0,,false,false
teaching-assistants-special-education,en,404,0,false,true,true,0,FermatMind,false,true
team-assemblers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
team-assemblers,en,404,500,false,true,true,0,FermatMind,false,true
technical-writers,zh-CN,0,0,false,false,false,0,,false,false
technical-writers,en,0,0,false,false,false,0,,false,false
telecommunications-engineering-specialists,zh-CN,0,0,false,false,false,0,,false,false
telecommunications-engineering-specialists,en,0,0,false,false,false,0,,false,false
telecommunications-line-installers-and-repairers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
telecommunications-line-installers-and-repairers,en,404,0,false,true,true,0,FermatMind,false,true
telecommunications-equipment-installers-and-repairers-except-line-installers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
telecommunications-equipment-installers-and-repairers-except-line-installers,en,404,500,false,true,true,0,FermatMind,false,true
telemarketers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
telemarketers,en,404,500,false,true,true,0,FermatMind,false,true
telephone-operators,zh-CN,404,500,false,true,true,0,FermatMind,false,true
telephone-operators,en,404,0,false,true,true,0,FermatMind,false,true
tellers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
tellers,en,404,500,false,true,true,0,FermatMind,false,true
terrazzo-workers-and-finishers,zh-CN,0,0,false,false,false,0,,false,false
terrazzo-workers-and-finishers,en,0,0,false,false,false,0,,false,false
textile-bleaching-and-dyeing-machine-operators-and-tenders,zh-CN,0,0,false,false,false,0,,false,false
textile-bleaching-and-dyeing-machine-operators-and-tenders,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
textile-cutting-machine-setters-operators-and-tenders,zh-CN,0,0,false,false,false,0,,false,false
textile-cutting-machine-setters-operators-and-tenders,en,404,500,false,true,true,0,FermatMind,false,true
textile-knitting-and-weaving-machine-setters-operators-and-tenders,zh-CN,404,500,false,true,true,0,FermatMind,false,true
textile-knitting-and-weaving-machine-setters-operators-and-tenders,en,404,500,false,true,true,0,FermatMind,false,true
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,zh-CN,404,500,false,true,true,0,FermatMind,false,true
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,en,0,500,false,false,false,0,,false,false
tile-and-stone-setters,zh-CN,404,500,false,true,true,0,FermatMind,false,true
tile-and-stone-setters,en,0,0,false,false,false,0,,false,false
timing-device-assemblers-and-adjusters,zh-CN,0,0,false,false,false,0,,false,false
timing-device-assemblers-and-adjusters,en,0,0,false,false,false,0,,false,false
tire-builders,zh-CN,0,502,false,false,false,0,,false,false
tire-builders,en,404,0,false,true,true,0,FermatMind,false,true
tire-repairers-and-changers,zh-CN,0,500,false,false,false,0,,false,false
tire-repairers-and-changers,en,0,0,false,false,false,0,,false,false
title-examiners-abstractors-and-searchers,zh-CN,0,0,false,false,false,0,,false,false
title-examiners-abstractors-and-searchers,en,404,500,false,true,true,0,FermatMind,false,true
tool-and-die-makers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
tool-and-die-makers,en,404,500,false,true,true,0,FermatMind,false,true
tool-grinders-filers-and-sharpeners,zh-CN,0,0,false,false,false,0,,false,false
tool-grinders-filers-and-sharpeners,en,404,0,false,true,true,0,FermatMind,false,true
top-executives,zh-CN,0,0,false,false,false,0,,false,false
top-executives,en,404,0,false,true,true,0,FermatMind,false,true
tour-and-travel-guides,zh-CN,0,502,false,false,false,0,,false,false
tour-and-travel-guides,en,404,0,false,true,true,0,FermatMind,false,true
tour-guides-and-escorts,zh-CN,404,500,false,true,true,0,FermatMind,false,true
tour-guides-and-escorts,en,0,500,false,false,false,0,,false,false
traffic-technicians,zh-CN,404,500,false,true,true,0,FermatMind,false,true
traffic-technicians,en,404,502,false,true,true,0,FermatMind,false,true
training-and-development-managers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
training-and-development-managers,en,404,502,false,true,true,0,FermatMind,false,true
training-and-development-specialists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
training-and-development-specialists,en,404,0,false,true,true,0,FermatMind,false,true
transit-and-railroad-police,zh-CN,404,500,false,true,true,0,FermatMind,false,true
transit-and-railroad-police,en,404,0,false,true,true,0,FermatMind,false,true
transportation-engineers,zh-CN,0,502,false,false,false,0,,false,false
transportation-engineers,en,0,0,false,false,false,0,,false,false
transportation-inspectors,zh-CN,404,500,false,true,true,0,FermatMind,false,true
transportation-inspectors,en,0,0,false,false,false,0,,false,false
transportation-planners,zh-CN,404,500,false,true,true,0,FermatMind,false,true
transportation-planners,en,200,500,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
transportation-security-screeners,zh-CN,404,500,false,true,true,0,FermatMind,false,true
transportation-security-screeners,en,404,500,false,true,true,0,FermatMind,false,true
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,zh-CN,404,500,false,true,true,0,FermatMind,false,true
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,en,200,500,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
transportation-storage-and-distribution-managers,zh-CN,404,502,false,true,true,0,FermatMind,false,true
transportation-storage-and-distribution-managers,en,0,500,false,false,false,0,,false,false
travel-agents,zh-CN,404,500,false,true,true,0,FermatMind,false,true
travel-agents,en,404,502,false,true,true,0,FermatMind,false,true
travel-guides,zh-CN,0,502,false,false,false,0,,false,false
travel-guides,en,404,0,false,true,true,0,FermatMind,false,true
treasurers-and-controllers,zh-CN,0,502,false,false,false,0,,false,false
treasurers-and-controllers,en,0,0,false,false,false,0,,false,false
tree-trimmers-and-pruners,zh-CN,0,502,false,false,false,0,,false,false
tree-trimmers-and-pruners,en,404,0,false,true,true,0,FermatMind,false,true
tutors,zh-CN,0,502,false,false,false,0,,false,false
tutors,en,0,0,false,false,false,0,,false,false
umpires-referees-and-other-sports-officials,zh-CN,0,0,false,false,false,0,,false,false
umpires-referees-and-other-sports-officials,en,404,500,false,true,true,0,FermatMind,false,true
upholsterers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
upholsterers,en,0,0,false,false,false,0,,false,false
urban-and-regional-planners,zh-CN,0,0,false,false,false,0,,false,false
urban-and-regional-planners,en,0,0,false,false,false,0,,false,false
urologists,zh-CN,0,0,false,false,false,0,,false,false
urologists,en,0,0,false,false,false,0,,false,false
ushers-lobby-attendants-and-ticket-takers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
ushers-lobby-attendants-and-ticket-takers,en,404,0,false,true,true,0,FermatMind,false,true
validation-engineers,zh-CN,0,502,false,false,false,0,,false,false
validation-engineers,en,404,0,false,true,true,0,FermatMind,false,true
veterinarians,zh-CN,404,0,false,true,true,0,FermatMind,false,true
veterinarians,en,0,0,false,false,false,0,,false,false
veterinary-assistants-and-laboratory-animal-caretakers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
veterinary-assistants-and-laboratory-animal-caretakers,en,404,0,false,true,true,0,FermatMind,false,true
veterinary-technologists-and-technicians,zh-CN,404,0,false,true,true,0,FermatMind,false,true
veterinary-technologists-and-technicians,en,404,502,false,true,true,0,FermatMind,false,true
video-game-designers,zh-CN,0,0,false,false,false,0,,false,false
video-game-designers,en,404,500,false,true,true,0,FermatMind,false,true
waiters-and-waitresses,zh-CN,404,500,false,true,true,0,FermatMind,false,true
waiters-and-waitresses,en,404,500,false,true,true,0,FermatMind,false,true
watch-and-clock-repairers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
watch-and-clock-repairers,en,404,500,false,true,true,0,FermatMind,false,true
water-and-wastewater-treatment-plant-and-system-operators,zh-CN,404,502,false,true,true,0,FermatMind,false,true
water-and-wastewater-treatment-plant-and-system-operators,en,404,0,false,true,true,0,FermatMind,false,true
water-resource-specialists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
water-resource-specialists,en,404,502,false,true,true,0,FermatMind,false,true
water-transportation-occupations,zh-CN,0,0,false,false,false,0,,false,false
water-transportation-occupations,en,404,502,false,true,true,0,FermatMind,false,true
water-wastewater-engineers,zh-CN,0,502,false,false,false,0,,false,false
water-wastewater-engineers,en,0,0,false,false,false,0,,false,false
weatherization-installers-and-technicians,zh-CN,404,502,false,true,true,0,FermatMind,false,true
weatherization-installers-and-technicians,en,404,502,false,true,true,0,FermatMind,false,true
web-administrators,zh-CN,404,0,false,true,true,0,FermatMind,false,true
web-administrators,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
web-and-digital-interface-designers,zh-CN,0,0,false,false,false,0,,false,false
