index,slug,english,chinese,display_zh,entity_level,reviewer_status,index_state,canonical_path,issue_level,issue_reasons,suggested_zh
"2259","personal-care-aides","Personal Care Aides","个人护理","个人护理","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2260","personal-care-and-service-workers-all-other","Personal Care And Service Workers, All Other","个人护理工人","个人护理工人","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2261","personal-financial-advisors","Personal financial advisors","个人理财顾问","个人理财顾问","career_job_detail","docx_baseline_imported","indexable","/career/jobs/personal-financial-advisors","no_obvious_issue_in_title_audit","",""
"2262","personal-service-managers-all-other","Personal Service Managers, All Other","经理、其他","经理、其他","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2263","pest-control-workers","Pest control workers","虫害防治人员","虫害防治人员","career_job_detail","docx_baseline_imported","indexable","/career/jobs/pest-control-workers","no_obvious_issue_in_title_audit","",""
"2264","pesticide-handlers-sprayers-and-applicators-vegetation","Pesticide Handlers, Sprayers, And Applicators, Vegetation","农药处理工、喷洒工、和施用工、植被","农药处理工、喷洒工、和施用工、植被","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2265","petroleum-engineers","Petroleum engineers","石油工程师","石油工程师","career_job_detail","docx_baseline_imported","indexable","/career/jobs/petroleum-engineers","no_obvious_issue_in_title_audit","",""
"2266","petroleum-pump-system-operators-refinery-operators-and-gaugers","Petroleum Pump System Operators, Refinery Operators, And Gaugers","操作员、和","操作员、和","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","ends_with_and_in_chinese",""
"2267","cn-4-08-05-04","Pharmaceutical Inspectors","药物检验员","药物检验员","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2268","cn-6-12-05-01","Pharmaceutical Manufacturing Workers","生化药品制造工","生化药品制造工","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2269","cn-6-12-03-00","Pharmaceutical Workers","药物制剂工","药物制剂工","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2270","pharmacists","Pharmacists","药剂师","药剂师","career_job_detail","docx_baseline_imported","indexable","/career/jobs/pharmacists","no_obvious_issue_in_title_audit","",""
"2271","pharmacy-aides","Pharmacy Aides","药房助理","药房助理","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2272","pharmacy-technicians","Pharmacy technicians","药房技术员","药房技术员","career_job_detail","docx_baseline_imported","indexable","/career/jobs/pharmacy-technicians","no_obvious_issue_in_title_audit","",""
"2273","philosophy-and-religion-teachers-postsecondary","Philosophy And Religion Teachers, Postsecondary","和教师、高等教育","和教师、高等教育","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","starts_with_and_in_chinese",""
"2274","phlebotomists","Phlebotomists","采血技师","采血技师","career_job_detail","docx_baseline_imported","indexable","/career/jobs/phlebotomists","no_obvious_issue_in_title_audit","",""
"2275","photographers","Photographers","摄影师","摄影师","career_job_detail","docx_baseline_imported","indexable","/career/jobs/photographers","no_obvious_issue_in_title_audit","",""
"2276","photographic-process-workers-and-processing-machine-operators","Photographic Process Workers And Processing Machine Operators","操作员工人","操作员工人","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2277","photonics-engineers","Photonics Engineers","工程师","工程师","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","too_generic_missing_modifier",""
"2278","photonics-technicians","Photonics Technicians","技术员","技术员","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","too_generic_missing_modifier",""
"2279","physical-medicine-and-rehabilitation-physicians","Physical Medicine And Rehabilitation Physicians","物理医学与康复医师","物理医学与康复医师","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2280","physical-scientists-all-other","Physical Scientists, All Other","科学家","科学家","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","too_generic_missing_modifier",""
"2281","physical-therapist-assistants","Physical Therapist Assistants","助理","助理","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","too_generic_missing_modifier",""
"2282","physical-therapist-assistants-and-aides","Physical therapist assistants and aides","物理治疗助理与助手","物理治疗助理与助手","career_job_detail","docx_baseline_imported","indexable","/career/jobs/physical-therapist-assistants-and-aides","no_obvious_issue_in_title_audit","",""
"2283","physical-therapists","Physical therapists","物理治疗师","物理治疗师","career_job_detail","docx_baseline_imported","indexable","/career/jobs/physical-therapists","no_obvious_issue_in_title_audit","",""
"2284","physician-assistants","Physician assistants","医师助理","医师助理","career_job_detail","docx_baseline_imported","indexable","/career/jobs/physician-assistants","no_obvious_issue_in_title_audit","",""
"2285","physicians-and-surgeons","Physicians and surgeons","医师与外科医生","医师与外科医生","career_job_detail","docx_baseline_imported","indexable","/career/jobs/physicians-and-surgeons","no_obvious_issue_in_title_audit","",""
"2286","physicians-all-other","Physicians, All Other","医师、其他","医师、其他","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2287","physicians-pathologists","Physicians, Pathologists","医师、病理医师","医师、病理医师","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2288","physicists","Physicists","物理学家","物理学家","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2289","physicists-and-astronomers","Physicists and astronomers","物理学家与天文学家","物理学家与天文学家","career_job_detail","docx_baseline_imported","indexable","/career/jobs/physicists-and-astronomers","no_obvious_issue_in_title_audit","",""
"2290","physics-teachers-postsecondary","Physics Teachers, Postsecondary","教师、高等教育","教师、高等教育","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2291","pile-driver-operators","Pile Driver Operators","操作员","操作员","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","too_generic_missing_modifier",""
"2292","pipelayers","Pipelayers","管道铺设工","管道铺设工","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2293","plant-and-system-operators-all-other","Plant And System Operators, All Other","和操作员、其他","和操作员、其他","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","starts_with_and_in_chinese",""
"2294","plasterers-and-stucco-masons","Plasterers And Stucco Masons","抹灰工和灰泥泥瓦工","抹灰工和灰泥泥瓦工","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
"2295","plating-machine-setters-operators-and-tenders-metal-and-plastic","Plating Machine Setters, Operators, And Tenders, Metal And Plastic","机器铺设工、操作员、和看护员、金属和塑料","机器铺设工、操作员、和看护员、金属和塑料","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","certain_error","setters_mistranslated_as_pavers; tenders_mistranslated_as_caretakers",""
"2296","plumbers-pipefitters-and-steamfitters","Plumbers, pipefitters, and steamfitters","管道工、配管工与蒸汽管安装工","管道工、配管工与蒸汽管安装工","career_job_detail","docx_baseline_imported","indexable","/career/jobs/plumbers-pipefitters-and-steamfitters","no_obvious_issue_in_title_audit","",""
"2297","podiatrists","Podiatrists","足病医生","足病医生","career_job_detail","docx_baseline_imported","indexable","/career/jobs/podiatrists","no_obvious_issue_in_title_audit","",""
"2298","poets-lyricists-and-creative-writers","Poets, Lyricists And Creative Writers","诗人、作词人和创意写作者","诗人、作词人和创意写作者","dataset_candidate","directory_draft_pending_detail","noindex","/career/jobs","needs_manual_bilingual_review","directory_draft_machine_translation_not_strictly_verified",""
